143768,241707,0
41264,77677,0
283908,267127,0
142051,352377,0
126864,355688,0
6046,198130,0
317110,387889,0
290351,253404,0
318577,5568,0
267809,19767,0
130551,279086,0
146970,383844,0
220349,284759,0
38092,193775,0
11190,365464,0
183407,281413,0
305295,252552,0
344941,267464,0
19613,208354,0
45347,274615,0
109223,364529,0
217595,79332,0
263661,302924,0
16050,171338,0
312255,316429,0
33330,331377,0
382406,326212,0
85857,159294,0
39727,39649,0
342918,83281,0
148250,84478,0
397715,53306,0
48215,200261,0
371570,8831,0
342926,66742,0
196514,97906,0
128212,394028,0
258697,321917,0
176191,315934,0
389256,222274,0
374295,284526,0
303995,338986,0
296877,43484,0
22568,199509,0
97482,293323,0
64282,293584,0
91820,14044,0
138177,82644,0
205295,47636,0
62712,331373,0
12219,220985,0
365187,162300,0
47710,115793,0
115029,332862,0
290996,254322,0
99627,155674,0
304054,384665,0
177349,366152,0
351388,46552,0
319504,194164,0
188403,39914,0
116794,386611,0
90279,311080,0
214981,188731,0
178505,77043,0
190981,278463,0
53053,270970,0
100738,287114,0
113418,346464,0
240330,141459,0
295767,249739,0
158597,55589,0
251788,98352,0
2098,6561,0
94292,151296,0
344154,72696,0
239205,129370,0
290632,376201,0
372848,212272,0
391033,112368,0
28550,347494,0
120373,14580,0
148201,77375,0
392292,285104,0
245335,332911,0
177934,98489,0
216131,259514,0
147904,203455,0
305392,327219,0
120879,39632,0
68690,241753,0
295561,172195,0
369633,267026,0
63493,245303,0
168906,86723,0
378324,265551,0
59788,252230,0
30070,43486,0
74218,143497,0
254690,292330,0
318211,383848,0
336595,142408,0
16252,292699,0
98113,112231,0
280274,340439,0
233991,163699,0
261048,167451,0
329340,142548,0
267470,367184,0
126114,172114,0
43619,323606,0
165090,181648,0
152306,67555,0
155217,160770,0
22375,331128,0
132529,213962,0
73640,237208,0
89170,278860,0
361355,143458,0
210625,302395,0
289753,353585,0
190801,126870,0
361922,199286,0
372780,212728,0
80743,150518,0
43338,278439,0
157197,65026,0
206269,284740,0
207395,393841,0
44968,156318,0
273596,392680,0
369636,126409,0
17091,47445,0
360495,137209,0
250983,340901,0
134988,256278,0
140320,189403,0
2062,202549,0
1673,42614,0
4899,189178,0
256353,252662,0
232296,87244,0
113077,226157,0
351323,330646,0
59116,119198,0
201175,233375,0
384945,270848,0
204415,159376,0
260862,15688,0
30414,133492,0
101530,317546,0
11816,127280,0
77741,162883,0
46664,172835,0
14452,37272,0
320559,136943,0
93996,26931,0
240568,67583,0
334768,122252,0
324087,118285,0
213668,237298,0
260351,365610,0
367854,324052,0
393012,373732,0
52463,129699,0
375523,193880,0
64506,226970,0
205105,10925,0
59223,35043,0
87688,181444,0
177386,184405,0
132515,348040,0
145171,357029,0
337139,216229,0
305205,131522,0
116918,207335,0
200789,392966,0
281217,337068,0
12760,340637,0
119477,15393,0
192155,19815,0
352406,351434,0
362825,268321,0
62286,95589,0
329526,329885,0
110730,148461,0
394694,45449,0
72296,72008,0
288984,231253,0
36958,338029,0
371039,27419,0
266342,136108,0
100241,108935,0
69008,21694,0
245598,315858,0
73949,313334,0
160741,396214,0
395541,106816,0
26067,297927,0
76358,286547,0
19521,213250,0
289172,130119,0
365546,78857,0
248145,374880,0
12917,276661,0
399692,38472,0
135104,119539,0
80019,237290,0
32862,284785,0
85348,341220,0
239620,85449,0
218837,392814,0
390312,68636,0
325811,89195,0
362925,15906,0
261542,384345,0
128393,359351,0
225172,149693,0
398150,294279,0
35259,355942,0
336070,91883,0
224193,249268,0
122751,3751,0
328727,20865,0
14091,143946,0
120830,335152,0
324758,273515,0
3402,95488,0
155333,68756,0
179326,12374,0
273367,330302,0
26748,69312,0
275800,105212,0
334901,63257,0
74607,79277,0
273937,62644,0
208964,351495,0
178587,109145,0
68314,145526,0
269685,272520,0
304062,11088,0
75720,270717,0
369885,35123,0
109312,151747,0
67907,159816,0
155371,112493,0
83612,324363,0
116972,383452,0
342715,331885,0
387794,25303,0
18842,110103,0
91768,64279,0
18091,156043,0
224979,64307,0
128636,157524,0
398032,212446,0
360060,195177,0
89210,356143,0
134496,324757,0
194165,61397,0
14637,26444,0
188156,347362,0
188073,99807,0
94066,279892,0
290306,249852,0
360881,387132,0
240071,114278,0
257047,351062,0
61058,115475,0
336171,396411,0
259824,136702,0
205710,328366,0
158201,109849,0
196438,321627,0
317336,9455,0
315872,331363,0
8569,279569,0
118945,314307,0
206458,309018,0
205111,214045,0
9929,376933,0
290875,98366,0
117606,177027,0
213894,338650,0
398888,148494,0
247894,375518,0
149069,337266,0
378043,350497,0
199530,226104,0
46849,212793,0
335622,274265,0
256135,97353,0
58015,299279,0
354009,312859,0
217457,42835,0
27288,215803,0
296084,346476,0
53511,108936,0
177925,349994,0
305251,366972,0
101542,271634,0
244184,374317,0
196512,339417,0
262905,237786,0
371870,278266,0
360447,18148,0
135175,125174,0
59768,46674,0
200570,8958,0
345196,223139,0
195326,232200,0
392393,193052,0
228602,208371,0
199002,193267,0
154084,281006,0
365639,322497,0
134051,126837,0
201104,113338,0
115011,138706,0
328389,367670,0
380827,236008,0
318353,358992,0
92731,229801,0
41133,321434,0
94567,366132,0
219817,359044,0
206366,182843,0
101392,328845,0
170064,64991,0
323411,375444,0
16017,305817,0
257228,295503,0
335930,226309,0
108688,202934,0
334373,278898,0
55281,373725,0
47073,108158,0
86005,18937,0
349017,313241,0
22089,111806,0
120067,267098,0
200817,336901,0
371266,279430,0
389647,94097,0
19540,188260,0
268768,227486,0
312648,208330,0
378845,321762,0
123264,50168,0
148976,331715,0
260513,212719,0
67548,204454,0
334445,159905,0
122667,249325,0
149005,292331,0
67459,287125,0
268103,38142,0
257534,335448,0
86491,110291,0
343571,396771,0
77373,321798,0
847,44239,0
111516,14455,0
309909,175214,0
301560,32257,0
92270,231080,0
312692,105850,0
70201,348470,0
152208,258458,0
262854,334791,0
36015,3360,0
240075,379096,0
97542,242007,0
384650,305868,0
373233,357947,0
279517,99408,0
46962,308788,0
256848,33327,0
263432,156702,0
68027,146982,0
160564,109244,0
72302,270256,0
345285,26096,0
289685,26210,0
273357,53223,0
149512,143491,0
296681,127925,0
215545,130069,0
199274,52165,0
107860,72267,0
303670,46419,0
86250,46705,0
303799,215528,0
157973,58125,0
60934,232946,0
223264,356580,0
94287,384443,0
28284,281140,0
44131,338662,0
32233,393447,0
257043,71003,0
148230,353713,0
43255,213091,0
371181,25957,0
369878,172262,0
213686,97209,0
328476,137086,0
85970,198003,0
69709,133919,0
16879,337249,0
26967,31940,0
247835,63695,0
352317,89019,0
224437,101717,0
397701,340661,0
1676,313889,0
62317,68319,0
388687,4287,0
281761,8810,0
335452,99207,0
244789,22727,0
134554,97261,0
141735,164388,0
99900,87036,0
188140,233581,0
318056,265895,0
134090,396370,0
257795,15511,0
362015,141499,0
192149,13395,0
20858,19828,0
60556,116720,0
167494,321624,0
6462,226162,0
274822,45553,0
234954,214425,0
251611,215549,0
386039,152404,0
139870,395887,0
21289,151594,0
102962,111381,0
399201,367341,0
380563,200390,0
371273,104856,0
245865,285392,0
110358,348618,0
216132,157304,0
120599,9183,0
90295,199448,0
260966,127868,0
251226,125081,0
142069,321311,0
17389,395956,0
199632,383255,0
369492,334312,0
230343,320958,0
208218,314283,0
324652,111666,0
144014,365645,0
157188,9814,0
316124,253894,0
134590,171330,0
228275,146130,0
244117,111826,0
335998,134420,0
224882,156948,0
288675,309881,0
371200,282038,0
214156,145720,0
44101,266214,0
379820,12639,0
367608,314231,0
111035,133471,0
354279,69660,0
310246,375262,0
92129,220629,0
96937,118777,0
26723,366404,0
106188,89021,0
40006,156511,0
377752,82260,0
205165,386040,0
295802,46833,0
126143,254310,0
122621,199270,0
250883,57420,0
297112,150559,0
187617,74482,0
217106,12607,0
362481,141744,0
327368,152217,0
314266,346124,0
105949,255089,0
340587,54443,0
68663,200482,0
11516,373797,0
343245,207167,0
352685,294451,0
372620,326040,0
32958,165526,0
320444,84827,0
203672,170557,0
222409,265428,0
134798,331202,0
353908,267362,0
283940,360702,0
290823,217288,0
142173,291092,0
344106,103479,0
299954,38119,0
253541,109244,0
303633,309289,0
304383,267930,0
245120,110313,0
196974,254477,0
303666,113602,0
39732,357500,0
57299,334327,0
113318,61270,0
57569,163424,0
288204,339282,0
295546,207631,0
230264,117021,0
287400,314724,0
144156,90648,0
20209,356234,0
168153,151408,0
105938,79718,0
320045,215456,0
208433,297861,0
318667,28263,0
251810,204310,0
177097,349225,0
255149,94206,0
19637,207066,0
37598,384845,0
49598,147669,0
329558,26068,0
310106,58090,0
61096,242186,0
120729,285126,0
232698,21856,0
36480,337687,0
237295,70724,0
117760,43719,0
101539,218766,0
309767,78934,0
158338,331698,0
276404,343344,0
35804,265121,0
219985,99462,0
72113,331652,0
36475,5629,0
255423,268278,0
160229,242879,0
151856,241065,0
128470,231510,0
238702,217904,0
41350,260074,0
35212,130541,0
394698,393124,0
22056,396952,0
99013,341614,0
165536,395983,0
377800,385744,0
275875,15071,0
85188,264848,0
165224,163698,0
40160,199177,0
182422,30814,0
303915,25016,0
179227,226030,0
61792,299982,0
275777,306304,0
144014,322296,0
333584,324445,0
319715,152439,0
188389,61894,0
249309,84613,0
120231,384693,0
1673,314416,0
160155,202805,0
307972,145823,0
360423,274234,0
43444,309031,0
7171,194218,0
392356,61526,0
173702,314159,0
249742,350477,0
86935,52203,0
230148,146086,0
389843,295542,0
389280,65647,0
196419,149109,0
140609,160553,0
312104,393511,0
155364,70885,0
328477,74278,0
89177,286817,0
150505,225942,0
251543,78899,0
25492,206790,0
327384,125248,0
170357,392051,0
234885,325985,0
217916,171054,0
392182,287451,0
252126,23948,0
349215,394328,0
269523,137887,0
141940,203458,0
362088,46826,0
398624,23887,0
43234,9307,0
158419,380540,0
104827,69454,0
262805,80161,0
361933,334575,0
166392,314703,0
61526,84574,0
217572,174867,0
44896,393999,0
280410,39733,0
212824,95600,0
341780,183817,0
361563,155466,0
114719,378894,0
8800,259691,0
210970,158025,0
290963,351606,0
72585,267108,0
199698,383846,0
61506,241907,0
112968,279636,0
154547,65566,0
317194,217463,0
280279,349265,0
29981,336794,0
273923,109765,0
46009,137469,0
227520,130098,0
80216,107814,0
224449,22661,0
362932,194879,0
310862,34501,0
187698,180590,0
392375,15992,0
328993,201257,0
268788,217774,0
124168,95635,0
331696,305895,0
275273,164331,0
295078,72076,0
72028,386032,0
304097,130508,0
240063,303327,0
376932,337161,0
210540,41193,0
370160,52318,0
103007,30399,0
375793,336757,0
318427,203794,0
215892,78675,0
342687,87238,0
336369,372060,0
251354,8799,0
158394,176093,0
43336,10048,0
350699,284655,0
72018,396987,0
53408,2870,0
354110,118421,0
158231,208091,0
106216,331593,0
345143,190124,0
165438,351322,0
362733,310113,0
212360,330310,0
153098,10301,0
101545,12210,0
394771,393531,0
317550,146493,0
128367,358759,0
249357,167687,0
29298,359384,0
303754,347175,0
66702,308649,0
378775,97364,0
327484,268966,0
58134,258557,0
76522,217434,0
182706,87864,0
31606,347762,0
188396,96304,0
59781,168647,0
134086,127464,0
360476,203912,0
137071,195059,0
266263,202629,0
38492,168024,0
239966,61288,0
50199,340914,0
272810,373785,0
311878,256584,0
87475,121873,0
128677,189318,0
38697,369257,0
345115,358161,0
379023,153826,0
289131,250878,0
116812,113974,0
206065,358760,0
99791,298262,0
98376,160248,0
267108,160182,0
268153,116868,0
95401,277792,0
224510,200936,0
265574,61370,0
100926,300587,0
75717,93256,0
107867,167720,0
94577,85587,0
354180,192799,0
56825,127485,0
23328,341536,0
188398,388605,0
149065,395518,0
211815,230598,0
247602,338019,0
10037,123759,0
237076,184448,0
354222,94562,0
353560,339156,0
235219,314626,0
54405,236156,0
390553,332364,0
70875,313882,0
123035,162750,0
146807,306330,0
229975,219141,0
362956,248613,0
262546,133165,0
210580,83785,0
308475,322489,0
268385,105297,0
294223,347659,0
397950,127912,0
239970,264945,0
200290,237051,0
105768,334780,0
128680,142667,0
288166,100728,0
56339,252732,0
128272,287191,0
304451,343047,0
64298,12389,0
14047,101750,0
344046,156832,0
214824,106684,0
327488,135969,0
254181,313057,0
387157,347183,0
336050,314263,0
289660,265771,0
367101,322798,0
193143,317931,0
141026,316563,0
67325,147264,0
320644,152896,0
185498,167497,0
294393,331395,0
117154,222455,0
266446,340425,0
334796,44223,0
218544,206727,0
145195,144305,0
232150,323203,0
7639,71896,0
371552,278889,0
251838,54712,0
64453,225944,0
61541,270718,0
142190,362229,0
397801,139666,0
240348,371081,0
71567,385377,0
30163,244782,0
262892,280232,0
196811,14735,0
31370,365512,0
238139,146145,0
257688,129977,0
235246,113166,0
362951,279174,0
164350,226344,0
110298,109216,0
260704,136128,0
68476,194638,0
205119,134463,0
157788,292074,0
205698,388631,0
398267,213266,0
177991,368429,0
135473,201072,0
232696,216212,0
388170,396345,0
382401,38326,0
327805,115043,0
143591,189689,0
362003,85821,0
311499,264025,0
318168,109752,0
182064,341395,0
242927,355985,0
159907,217146,0
51122,213059,0
369258,384902,0
204704,213969,0
226378,292967,0
192280,265799,0
32922,95649,0
222742,279349,0
140306,279878,0
94267,30761,0
182422,339364,0
205135,306725,0
114064,104909,0
72292,191488,0
392322,249339,0
302863,54674,0
284157,58092,0
368864,223298,0
206240,393038,0
266148,202362,0
38337,271580,0
351858,172364,0
80776,2137,0
97429,19762,0
192660,313109,0
621,326349,0
390753,250998,0
261549,189409,0
299738,202944,0
398913,323824,0
6210,159665,0
130609,277423,0
336638,353943,0
312737,232959,0
135050,227535,0
180050,148514,0
174558,216754,0
200582,179608,0
312148,46816,0
80544,248897,0
173063,285535,0
233834,130569,0
324670,52232,0
245909,325088,0
41163,11206,0
335152,106284,0
169196,118792,0
316842,237578,0
295800,146715,0
287494,293022,0
261495,43345,0
172802,292703,0
44168,179872,0
263028,301086,0
353943,340919,0
261176,243821,0
86243,363184,0
219048,296340,0
380667,258090,0
274484,60393,0
119866,75235,0
390598,258855,0
168709,367632,0
55271,121587,0
234303,248839,0
208335,66469,0
238569,13918,0
54314,37942,0
7194,24972,0
251744,143770,0
352316,113311,0
51095,56971,0
283793,181411,0
257463,181166,0
370917,177412,0
193088,229012,0
230133,77373,0
229735,67663,0
262468,111805,0
239984,14952,0
266168,132806,0
89236,172213,0
120204,359172,0
240647,288618,0
243628,220468,0
248630,374887,0
296607,115580,0
274804,155780,0
7806,116147,0
229438,210273,0
131362,386617,0
296497,122751,0
160552,119640,0
65643,43711,0
186096,291189,0
262844,11035,0
290961,235203,0
287440,331913,0
110214,145811,0
320429,146918,0
44133,193259,0
178539,229279,0
334593,225984,0
343586,74443,0
3639,347166,0
114772,260836,0
294704,69287,0
353927,306127,0
294895,16374,0
170127,235395,0
204302,394756,0
297134,87175,0
21322,21463,0
32886,159268,0
25417,37269,0
137988,68366,0
20453,365532,0
163236,225984,0
312425,164195,0
386747,129730,0
67323,92303,0
50147,197609,0
334936,38198,0
72020,377730,0
329318,354200,0
20403,111383,0
377185,280137,0
314723,151465,0
334314,90606,0
352050,74403,0
52375,61364,0
196534,236067,0
201325,29934,0
87168,211966,0
201642,281824,0
258237,252274,0
361792,133921,0
351583,18274,0
344596,89890,0
280370,61103,0
360087,198169,0
24499,217064,0
336081,24722,0
319540,154550,0
104116,12648,0
33344,374227,0
276818,317771,0
33083,152295,0
392001,23312,0
343423,58131,0
398264,189097,0
159754,197207,0
74814,193999,0
74737,117012,0
297122,39903,0
295403,241656,0
101357,84618,0
352098,179931,0
380832,303786,0
181783,48539,0
120730,274556,0
276057,2000,0
112950,237264,0
302356,397719,0
254877,118867,0
128057,278886,0
165534,238734,0
212943,9334,0
179694,339300,0
245557,225938,0
336385,20983,0
440,220467,0
335211,237368,0
303999,141110,0
148188,351552,0
79559,146401,0
60700,305885,0
308502,376462,0
35290,119346,0
343672,159356,0
260646,285544,0
137856,237435,0
289898,181767,0
368979,387478,0
257334,245531,0
359380,393345,0
134009,375125,0
332393,193994,0
168422,129517,0
329023,845,0
323329,363808,0
118672,61394,0
100618,253840,0
58084,130315,0
89390,12413,0
205585,25534,0
107050,374277,0
187207,339176,0
269888,248352,0
57774,234339,0
255139,253577,0
302553,393433,0
199787,104899,0
72076,46319,0
328479,199809,0
120852,239190,0
114265,278035,0
255919,302124,0
42867,230573,0
65868,121731,0
90274,15206,0
120758,133468,0
178583,73087,0
100943,35921,0
399496,169005,0
56858,6474,0
219935,332199,0
381903,122899,0
39323,370950,0
279816,258262,0
294489,258216,0
79180,104310,0
357840,212839,0
239476,203940,0
84088,336071,0
150172,165434,0
275993,23052,0
326697,292044,0
159603,97107,0
176133,176070,0
246091,383855,0
326837,357348,0
369946,398087,0
68161,132794,0
361260,212820,0
67901,213066,0
52500,188728,0
340670,225906,0
340830,315220,0
143793,188944,0
65587,25337,0
82240,350979,0
80166,240930,0
233989,351122,0
4499,129372,0
351843,277433,0
255727,375836,0
395475,44740,0
326110,31746,0
297631,205487,0
393442,117995,0
141484,299762,0
15936,176197,0
268894,348297,0
310892,302934,0
398889,309015,0
127958,93986,0
218472,128102,0
170295,219566,0
154237,253198,0
147757,62715,0
137966,128364,0
314571,5583,0
45953,306464,0
164504,331326,0
235404,78063,0
196229,351843,0
276143,387710,0
303314,244175,0
11547,49995,0
120852,291674,0
131834,313122,0
215419,213871,0
365529,148424,0
104980,87164,0
192673,397799,0
329047,388729,0
212717,385050,0
125101,341001,0
188280,316402,0
326728,33329,0
219568,172581,0
361340,374861,0
238958,18302,0
256185,155440,0
101541,148203,0
33889,378035,0
369895,89516,0
237652,162749,0
174489,369799,0
196489,389866,0
238962,181153,0
352082,259527,0
180172,220565,0
67100,112283,0
13981,136541,0
174560,223513,0
89895,315660,0
283509,347367,0
72482,217068,0
333900,23160,0
98255,301062,0
28156,133841,0
370180,15925,0
195412,71434,0
320572,209073,0
96458,271576,0
339161,226083,0
127923,358764,0
373203,270954,0
343580,102956,0
227534,19601,0
195310,222690,0
104094,107152,0
385035,292323,0
205581,4759,0
132708,102666,0
167453,331886,0
205749,395882,0
64768,253403,0
22794,38494,0
176652,77925,0
125349,332131,0
368750,347679,0
320560,69740,0
326912,278832,0
136943,9967,0
115110,2241,0
245406,214423,0
143895,44874,0
73727,306301,0
2225,163800,0
251536,153694,0
343488,150015,0
18916,306458,0
166019,154637,0
101516,75810,0
149069,248015,0
177325,112640,0
51918,160972,0
267039,148403,0
25181,91749,0
42808,364238,0
170053,317768,0
391038,8016,0
152215,123948,0
28922,198261,0
59416,686,0
218359,12491,0
94990,18491,0
41517,122694,0
347304,151361,0
262917,70218,0
334548,255705,0
276111,41081,0
34907,81026,0
294086,89003,0
306950,252260,0
290508,23236,0
122373,158805,0
41569,148722,0
365491,162463,0
384623,258180,0
77838,167210,0
297710,261987,0
128371,175539,0
6562,277746,0
120825,141916,0
169451,214849,0
296050,323423,0
268107,9340,0
306928,277952,0
169113,24732,0
379108,365341,0
240204,213222,0
371787,31778,0
254475,104312,0
87873,398645,0
317620,6703,0
87684,57162,0
266141,45420,0
250892,147706,0
35638,191484,0
276633,207664,0
120234,136884,0
261722,306377,0
206475,229654,0
182806,373633,0
207691,271872,0
200926,342679,0
341007,211594,0
335279,397827,0
289798,9494,0
231349,235931,0
165296,180721,0
17569,355934,0
381731,84730,0
73046,32902,0
389572,202936,0
312003,296643,0
343527,351091,0
196020,26211,0
303303,209088,0
54857,326021,0
212716,156185,0
57815,14638,0
131359,159699,0
27009,2115,0
28226,341018,0
362037,164022,0
327812,4762,0
310304,102577,0
48090,128436,0
368863,38931,0
309507,172076,0
36004,75550,0
280289,259523,0
303981,303690,0
144189,324088,0
187989,334755,0
111147,236039,0
274296,3177,0
269861,374886,0
177306,387499,0
382015,322463,0
17691,325084,0
37819,39604,0
242900,175677,0
284201,224514,0
215456,83427,0
392650,248861,0
151087,141868,0
62252,13385,0
56017,208968,0
192847,4297,0
380541,77133,0
244073,265142,0
371694,274757,0
45951,120255,0
65746,205008,0
294182,285113,0
115109,288931,0
38562,247868,0
223839,272501,0
219281,128686,0
135129,236999,0
294863,349187,0
161228,224089,0
27719,341362,0
147771,136644,0
150535,74972,0
245946,7580,0
136536,148530,0
146540,393435,0
319515,150409,0
106099,146481,0
255945,158930,0
118933,14466,0
235372,102816,0
372079,242018,0
354070,343340,0
32966,351080,0
22594,169870,0
14626,216962,0
276948,306487,0
309527,332544,0
233840,82550,0
142662,322544,0
157783,398633,0
181557,252378,0
398041,214029,0
191432,86622,0
196490,383562,0
30056,114149,0
105280,35149,0
276023,397634,0
13647,113192,0
287287,356581,0
372103,211924,0
381358,261515,0
387361,272641,0
143789,117154,0
174509,2918,0
158434,205027,0
228524,384963,0
55410,286514,0
224946,45963,0
352978,299604,0
265731,61257,0
66702,340855,0
395121,39494,0
208094,220608,0
280374,136952,0
93348,90524,0
380617,199362,0
64120,193897,0
225159,21564,0
312069,4760,0
333881,167676,0
399224,152338,0
60456,397010,0
227499,265570,0
334304,151874,0
80161,322524,0
26060,331264,0
84839,61374,0
15943,99490,0
240772,219831,0
112800,2285,0
390084,303627,0
84838,70718,0
192931,39902,0
381421,28161,0
105856,179640,0
370564,71704,0
53901,294983,0
134027,162484,0
232620,41733,0
80887,235265,0
175963,171263,0
97024,331991,0
172226,314964,0
28849,179427,0
302866,315266,0
155373,116106,0
153616,382934,0
212815,70974,0
85808,168567,0
290938,11537,0
359165,213068,0
251608,119520,0
85408,44108,0
29199,287396,0
334556,355494,0
269695,274859,0
263089,145704,0
86424,8819,0
325059,194602,0
140553,393409,0
353404,13629,0
165444,193852,0
268994,253853,0
108405,107989,0
245560,237090,0
240984,363063,0
114171,376243,0
251545,239897,0
303700,129511,0
223377,248046,0
64190,316418,0
290754,214363,0
392315,55921,0
96473,172182,0
79921,387875,0
352992,366990,0
72207,180179,0
18833,224534,0
192661,353202,0
22987,122118,0
16279,96487,0
184122,90623,0
295089,69672,0
20871,213081,0
141172,13727,0
6232,373867,0
182860,179340,0
76131,357242,0
343538,373715,0
146087,355466,0
226750,167613,0
290305,194385,0
282552,64459,0
149106,392965,0
10801,112286,0
29546,274643,0
224213,227540,0
94623,383410,0
195314,202359,0
323802,93290,0
21553,111497,0
72672,348972,0
361273,375285,0
282942,212607,0
138195,128402,0
325204,58007,0
381333,377320,0
3489,62685,0
192423,277016,0
6004,222727,0
41579,235712,0
245670,360305,0
237749,146724,0
14832,170980,0
96347,272624,0
46655,146910,0
381789,386730,0
72962,274338,0
327913,355148,0
347911,14322,0
188932,306596,0
397753,35027,0
28058,286515,0
43024,42756,0
115315,269068,0
200469,17064,0
295951,337401,0
153901,233317,0
370860,35245,0
229610,67093,0
207972,167716,0
63478,96910,0
341247,364641,0
354975,347466,0
178284,271501,0
215581,346036,0
390029,248937,0
125168,189487,0
35420,191714,0
332438,118281,0
351818,181098,0
389587,266121,0
245487,303415,0
251565,38074,0
168931,70899,0
289677,338916,0
369987,226001,0
390739,250589,0
152436,292952,0
234389,14359,0
28638,284899,0
144290,97256,0
214689,205020,0
143573,163788,0
182385,339405,0
310144,146463,0
91776,213679,0
26076,173298,0
